v8-version,8,1,307,31,-node.33,0
code-creation,Builtin,3,2556,0x1379ca0,5476,StoreGlobalIC
code-creation,Builtin,3,2559,0x137b220,52,StoreGlobalICTrampoline
code-creation,Builtin,3,2561,0x137b260,5740,StoreIC
code-creation,Builtin,3,2564,0x137c8e0,52,StoreICTrampoline
code-creation,Builtin,3,2566,0x137c920,6148,KeyedStoreIC
code-creation,Builtin,3,2569,0x137e140,52,KeyedStoreICTrampoline
code-creation,Builtin,3,2572,0x137e180,404,StoreInArrayLiteralIC
code-creation,Builtin,3,2574,0x137e320,2309,LoadGlobalIC
code-creation,Builtin,3,2577,0x137ec40,2289,LoadGlobalICInsideTypeof
code-creation,Builtin,3,2580,0x137f540,52,LoadGlobalICTrampoline
code-creation,Builtin,3,2582,0x137f580,52,LoadGlobalICInsideTypeofTrampoline
code-creation,Builtin,3,2585,0x137f5c0,2290,CloneObjectIC
code-creation,Builtin,3,2588,0x137fec0,2194,CloneObjectIC_Slow
code-creation,Builtin,3,2591,0x1380760,2376,KeyedHasIC
code-creation,Builtin,3,2593,0x13810c0,2442,KeyedHasIC_Megamorphic
code-creation,Builtin,3,2596,0x1381a60,1646,IterableToList
code-creation,Builtin,3,2598,0x13820e0,665,IterableToListWithSymbolLookup
code-creation,Builtin,3,2601,0x1382380,100,IterableToListMayPreserveHoles
code-creation,Builtin,3,2604,0x1382400,1188,IterableToFixedArrayForWasm
code-creation,Builtin,3,2607,0x13828c0,1944,StringListFromIterable
code-creation,Builtin,3,2610,0x1383060,1241,FindOrderedHashMapEntry
code-creation,Builtin,3,2612,0x1383540,5040,MapConstructor
code-creation,Builtin,3,2615,0x1384900,2122,MapPrototypeSet
code-creation,Builtin,3,2617,0x1385160,1602,MapPrototypeDelete
code-creation,Builtin,3,2620,0x13857c0,223,MapPrototypeGet
code-creation,Builtin,3,2623,0x13858a0,191,MapPrototypeHas
code-creation,Builtin,3,2630,0x1385960,12,MapPrototypeClear
code-creation,Builtin,3,2636,0x1385980,295,MapPrototypeEntries
code-creation,Builtin,3,2642,0x1385ac0,162,MapPrototypeGetSize
code-creation,Builtin,3,2647,0x1385b80,590,MapPrototypeForEach
code-creation,Builtin,3,2653,0x1385de0,295,MapPrototypeKeys
code-creation,Builtin,3,2658,0x1385f20,295,MapPrototypeValues
code-creation,Builtin,3,2664,0x1386060,930,MapIteratorPrototypeNext
code-creation,Builtin,3,2669,0x1386420,1348,MapIteratorToList
code-creation,Builtin,3,2674,0x1386980,97,AllocateHeapNumber
code-creation,Builtin,3,2679,0x1386a00,604,NumberConstructor
code-creation,Builtin,3,2684,0x1386c60,113,NumberIsFinite
code-creation,Builtin,3,2689,0x1386ce0,357,NumberIsInteger
code-creation,Builtin,3,2694,0x1386e60,105,NumberIsNaN
code-creation,Builtin,3,2699,0x1386ee0,389,NumberIsSafeInteger
code-creation,Builtin,3,2704,0x1387080,227,NumberParseFloat
code-creation,Builtin,3,2709,0x1387180,102,NumberParseInt
code-creation,Builtin,3,2714,0x1387200,313,ParseInt
code-creation,Builtin,3,2719,0x1387340,12,NumberPrototypeToExponential
code-creation,Builtin,3,2724,0x1387360,12,NumberPrototypeToFixed
code-creation,Builtin,3,2729,0x1387380,12,NumberPrototypeToLocaleString
code-creation,Builtin,3,2735,0x13873a0,12,NumberPrototypeToPrecision
code-creation,Builtin,3,2740,0x13873c0,178,NumberPrototypeValueOf
code-creation,Builtin,3,2745,0x1387480,980,Add
code-creation,Builtin,3,2752,0x1387860,460,Subtract
code-creation,Builtin,3,2757,0x1387a40,642,Multiply
code-creation,Builtin,3,2762,0x1387ce0,561,Divide
code-creation,Builtin,3,2767,0x1387f20,621,Modulus
code-creation,Builtin,3,2772,0x13881a0,643,Exponentiate
code-creation,Builtin,3,2777,0x1388440,440,BitwiseAnd
code-creation,Builtin,3,2781,0x1388600,440,BitwiseOr
code-creation,Builtin,3,2786,0x13887c0,440,BitwiseXor
code-creation,Builtin,3,2791,0x1388980,452,ShiftLeft
code-creation,Builtin,3,2796,0x1388b60,452,ShiftRight
code-creation,Builtin,3,2801,0x1388d40,569,ShiftRightLogical
code-creation,Builtin,3,2806,0x1388f80,1058,LessThan
code-creation,Builtin,3,2810,0x13893c0,1058,LessThanOrEqual
code-creation,Builtin,3,2815,0x1389800,1058,GreaterThan
code-creation,Builtin,3,2820,0x1389c40,1058,GreaterThanOrEqual
code-creation,Builtin,3,2825,0x138a080,936,Equal
code-creation,Builtin,3,2830,0x138a440,349,SameValue
code-creation,Builtin,3,2835,0x138a5a0,212,SameValueNumbersOnly
code-creation,Builtin,3,2840,0x138a680,357,StrictEqual
code-creation,Builtin,3,2847,0x138a800,150,BitwiseNot
code-creation,Builtin,3,2852,0x138a8a0,150,Decrement
code-creation,Builtin,3,2857,0x138a940,150,Increment
code-creation,Builtin,3,2862,0x138a9e0,384,Negate
code-creation,Builtin,3,2866,0x138ab80,416,ObjectConstructor
code-creation,Builtin,3,2871,0x138ad40,322,ObjectAssign
code-creation,Builtin,3,2876,0x138aea0,904,ObjectCreate
code-creation,Builtin,3,2881,0x138b240,12,ObjectDefineGetter
code-creation,Builtin,3,2886,0x138b260,12,ObjectDefineProperties
code-creation,Builtin,3,2892,0x138b280,12,ObjectDefineProperty
code-creation,Builtin,3,2897,0x138b2a0,12,ObjectDefineSetter
code-creation,Builtin,3,2902,0x138b2c0,1664,ObjectEntries
code-creation,Builtin,3,2907,0x138b960,12,ObjectFreeze
code-creation,Builtin,3,2912,0x138b980,5974,ObjectGetOwnPropertyDescriptor
code-creation,Builtin,3,2917,0x138d0e0,12,ObjectGetOwnPropertyDescriptors
code-creation,Builtin,3,2922,0x138d100,634,ObjectGetOwnPropertyNames
code-creation,Builtin,3,2928,0x138d380,12,ObjectGetOwnPropertySymbols
code-creation,Builtin,3,2933,0x138d3a0,389,ObjectIs
code-creation,Builtin,3,2938,0x138d540,12,ObjectIsFrozen
code-creation,Builtin,3,2943,0x138d560,12,ObjectIsSealed
code-creation,Builtin,3,2948,0x138d580,552,ObjectKeys
code-creation,Builtin,3,2952,0x138d7c0,12,ObjectLookupGetter
code-creation,Builtin,3,2958,0x138d7e0,12,ObjectLookupSetter
code-creation,Builtin,3,2963,0x138d800,98,ObjectPrototypeToString
code-creation,Builtin,3,2968,0x138d880,114,ObjectPrototypeValueOf
code-creation,Builtin,3,2973,0x138d900,1792,ObjectPrototypeHasOwnProperty
code-creation,Builtin,3,2978,0x138e020,243,ObjectPrototypeIsPrototypeOf
code-creation,Builtin,3,2983,0x138e120,12,ObjectPrototypePropertyIsEnumerable
code-creation,Builtin,3,2989,0x138e140,12,ObjectPrototypeGetProto
code-creation,Builtin,3,2994,0x138e160,12,ObjectPrototypeSetProto
code-creation,Builtin,3,2999,0x138e180,224,ObjectPrototypeToLocaleString
code-creation,Builtin,3,3005,0x138e280,12,ObjectSeal
code-creation,Builtin,3,3010,0x138e2a0,1344,ObjectToString
code-creation,Builtin,3,3015,0x138e800,1410,ObjectValues
code-creation,Builtin,3,3020,0x138eda0,293,OrdinaryHasInstance
code-creation,Builtin,3,3025,0x138eee0,422,InstanceOf
code-creation,Builtin,3,3030,0x138f0a0,268,ForInEnumerate
code-creation,Builtin,3,3035,0x138f1c0,2468,ForInFilter
code-creation,Builtin,3,3039,0x138fb80,12,IsPromise
code-creation,Builtin,3,3044,0x138fba0,51,ReflectApply
code-creation,Builtin,3,3049,0x138fbe0,57,ReflectConstruct
code-creation,Builtin,3,3054,0x138fc20,12,ReflectDefineProperty
code-creation,Builtin,3,3059,0x138fc40,12,ReflectGetOwnPropertyDescriptor
code-creation,Builtin,3,3065,0x138fc60,12,ReflectOwnKeys
code-creation,Builtin,3,3070,0x138fc80,12,ReflectSet
code-creation,Builtin,3,3075,0x138fca0,12,RegExpCapture1Getter
code-creation,Builtin,3,3080,0x138fcc0,12,RegExpCapture2Getter
code-creation,Builtin,3,3085,0x138fce0,12,RegExpCapture3Getter
code-creation,Builtin,3,3090,0x138fd00,12,RegExpCapture4Getter
code-creation,Builtin,3,3095,0x138fd20,12,RegExpCapture5Getter
code-creation,Builtin,3,3100,0x138fd40,12,RegExpCapture6Getter
code-creation,Builtin,3,3105,0x138fd60,12,RegExpCapture7Getter
code-creation,Builtin,3,3110,0x138fd80,12,RegExpCapture8Getter
code-creation,Builtin,3,3115,0x138fda0,12,RegExpCapture9Getter
code-creation,Builtin,3,3120,0x138fdc0,2368,RegExpConstructor
code-creation,Builtin,3,3126,0x1390720,12,RegExpInputGetter
code-creation,Builtin,3,3131,0x1390740,12,RegExpInputSetter
code-creation,Builtin,3,3136,0x1390760,12,RegExpLastMatchGetter
code-creation,Builtin,3,3141,0x1390780,12,RegExpLastParenGetter
code-creation,Builtin,3,3146,0x13907a0,12,RegExpLeftContextGetter
code-creation,Builtin,3,3151,0x13907c0,934,RegExpPrototypeCompile
code-creation,Builtin,3,3156,0x1390b80,12,RegExpPrototypeToString
code-creation,Builtin,3,3161,0x1390ba0,12,RegExpRightContextGetter
code-creation,Builtin,3,3167,0x1390bc0,309,RegExpExecAtom
code-creation,Builtin,3,3171,0x1390d00,1030,RegExpExecInternal
code-creation,Builtin,3,3177,0x1391120,7,RegExpInterpreterTrampoline
code-creation,Builtin,3,3184,0x1391140,3396,SetConstructor
code-creation,Builtin,3,3189,0x1391ea0,1332,SetPrototypeHas
code-creation,Builtin,3,3194,0x13923e0,1822,SetPrototypeAdd
code-creation,Builtin,3,3199,0x1392b00,1558,SetPrototypeDelete
code-creation,Builtin,3,3204,0x1393120,12,SetPrototypeClear
code-creation,Builtin,3,3209,0x1393140,295,SetPrototypeEntries
code-creation,Builtin,3,3214,0x1393280,162,SetPrototypeGetSize
code-creation,Builtin,3,3219,0x1393340,538,SetPrototypeForEach
code-creation,Builtin,3,3224,0x1393560,295,SetPrototypeValues
code-creation,Builtin,3,3229,0x13936a0,861,SetIteratorPrototypeNext
code-creation,Builtin,3,3234,0x1393a00,1276,SetOrSetIteratorToList
code-creation,Builtin,3,3240,0x1393f00,12,SharedArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,3245,0x1393f20,12,SharedArrayBufferPrototypeSlice
code-creation,Builtin,3,3251,0x1393f40,1362,AtomicsLoad
code-creation,Builtin,3,3256,0x13944a0,916,AtomicsStore
code-creation,Builtin,3,3261,0x1394840,1698,AtomicsExchange
code-creation,Builtin,3,3265,0x1394f00,2182,AtomicsCompareExchange
code-creation,Builtin,3,3271,0x13957a0,1830,AtomicsAdd
code-creation,Builtin,3,3275,0x1395ee0,1830,AtomicsSub
code-creation,Builtin,3,3280,0x1396620,1830,AtomicsAnd
code-creation,Builtin,3,3285,0x1396d60,1830,AtomicsOr
code-creation,Builtin,3,3290,0x13974a0,1830,AtomicsXor
code-creation,Builtin,3,3295,0x1397be0,12,AtomicsNotify
code-creation,Builtin,3,3300,0x1397c00,12,AtomicsIsLockFree
code-creation,Builtin,3,3305,0x1397c20,12,AtomicsWait
code-creation,Builtin,3,3310,0x1397c40,12,AtomicsWake
code-creation,Builtin,3,3315,0x1397c60,12,StringFromCodePoint
code-creation,Builtin,3,3320,0x1397c80,1596,StringFromCharCode
code-creation,Builtin,3,3325,0x13982c0,1758,StringPrototypeIncludes
code-creation,Builtin,3,3331,0x13989a0,1534,StringPrototypeIndexOf
code-creation,Builtin,3,3336,0x1398fa0,12,StringPrototypeLastIndexOf
code-creation,Builtin,3,3341,0x1398fc0,1608,StringPrototypeMatch
code-creation,Builtin,3,3346,0x1399620,4796,StringPrototypeMatchAll
code-creation,Builtin,3,3352,0x139a8e0,12,StringPrototypeLocaleCompare
code-creation,Builtin,3,3357,0x139a900,1584,StringPrototypeReplace
code-creation,Builtin,3,3362,0x139af40,1608,StringPrototypeSearch
code-creation,Builtin,3,3367,0x139b5a0,3150,StringPrototypeSplit
code-creation,Builtin,3,3372,0x139c200,3848,StringPrototypeTrim
code-creation,Builtin,3,3377,0x139d120,3532,StringPrototypeTrimEnd
code-creation,Builtin,3,3382,0x139df00,3552,StringPrototypeTrimStart
code-creation,Builtin,3,3387,0x139ed00,12,StringRaw
code-creation,Builtin,3,3392,0x139ed20,12,SymbolConstructor
code-creation,Builtin,3,3397,0x139ed40,12,SymbolFor
code-creation,Builtin,3,3402,0x139ed60,12,SymbolKeyFor
code-creation,Builtin,3,3407,0x139ed80,126,TypedArrayBaseConstructor
code-creation,Builtin,3,3413,0x139ee00,65,GenericLazyDeoptContinuation
code-creation,Builtin,3,3418,0x139ee60,332,TypedArrayConstructor
code-creation,Builtin,3,3423,0x139efc0,12,TypedArrayPrototypeBuffer
code-creation,Builtin,3,3429,0x139efe0,323,TypedArrayPrototypeByteLength
code-creation,Builtin,3,3434,0x139f140,323,TypedArrayPrototypeByteOffset
code-creation,Builtin,3,3439,0x139f2a0,323,TypedArrayPrototypeLength
code-creation,Builtin,3,3444,0x139f400,372,TypedArrayPrototypeEntries
code-creation,Builtin,3,3450,0x139f580,364,TypedArrayPrototypeKeys
code-creation,Builtin,3,3455,0x139f700,372,TypedArrayPrototypeValues
code-creation,Builtin,3,3460,0x139f880,12,TypedArrayPrototypeCopyWithin
code-creation,Builtin,3,3466,0x139f8a0,12,TypedArrayPrototypeFill
code-creation,Builtin,3,3471,0x139f8c0,12,TypedArrayPrototypeIncludes
code-creation,Builtin,3,3476,0x139f8e0,12,TypedArrayPrototypeIndexOf
code-creation,Builtin,3,3481,0x139f900,12,TypedArrayPrototypeLastIndexOf
code-creation,Builtin,3,3487,0x139f920,12,TypedArrayPrototypeReverse
code-creation,Builtin,3,3492,0x139f940,313,TypedArrayPrototypeToStringTag
code-creation,Builtin,3,3497,0x139fa80,12393,TypedArrayPrototypeMap
code-creation,Builtin,3,3503,0x13a2b00,148,WasmCompileLazy
code-creation,Builtin,3,3507,0x13a2ba0,347,WasmAtomicNotify
code-creation,Builtin,3,3514,0x13a2d00,395,WasmI32AtomicWait
code-creation,Builtin,3,3520,0x13a2ea0,737,WasmI64AtomicWait
code-creation,Builtin,3,3525,0x13a31a0,97,WasmMemoryGrow
code-creation,Builtin,3,3530,0x13a3220,104,WasmTableGet
code-creation,Builtin,3,3535,0x13a32a0,104,WasmTableSet
code-creation,Builtin,3,3539,0x13a3320,40,WasmStackGuard
code-creation,Builtin,3,3544,0x13a3360,40,WasmStackOverflow
code-creation,Builtin,3,3550,0x13a33a0,48,WasmThrow
code-creation,Builtin,3,3554,0x13a33e0,48,WasmRethrow
code-creation,Builtin,3,3559,0x13a3420,48,WasmTraceMemory
code-creation,Builtin,3,3564,0x13a3460,60,ThrowWasmTrapUnreachable
code-creation,Builtin,3,3569,0x13a34a0,60,ThrowWasmTrapMemOutOfBounds
code-creation,Builtin,3,3575,0x13a34e0,60,ThrowWasmTrapUnalignedAccess
code-creation,Builtin,3,3580,0x13a3520,60,ThrowWasmTrapDivByZero
code-creation,Builtin,3,3585,0x13a3560,60,ThrowWasmTrapDivUnrepresentable
code-creation,Builtin,3,3591,0x13a35a0,60,ThrowWasmTrapRemByZero
code-creation,Builtin,3,3596,0x13a35e0,60,ThrowWasmTrapFloatUnrepresentable
code-creation,Builtin,3,3601,0x13a3620,60,ThrowWasmTrapFuncInvalid
code-creation,Builtin,3,3606,0x13a3660,60,ThrowWasmTrapFuncSigMismatch
code-creation,Builtin,3,3612,0x13a36a0,60,ThrowWasmTrapDataSegmentDropped
code-creation,Builtin,3,3627,0x13a36e0,60,ThrowWasmTrapElemSegmentDropped
code-creation,Builtin,3,3633,0x13a3720,60,ThrowWasmTrapTableOutOfBounds
code-creation,Builtin,3,3638,0x13a3760,4892,WeakMapConstructor
code-creation,Builtin,3,3644,0x13a4a80,204,WeakMapLookupHashIndex
code-creation,Builtin,3,3649,0x13a4b60,231,WeakMapGet
code-creation,Builtin,3,3654,0x13a4c60,203,WeakMapPrototypeHas
code-creation,Builtin,3,3659,0x13a4d40,240,WeakMapPrototypeSet
code-creation,Builtin,3,3668,0x13a4e40,175,WeakMapPrototypeDelete
code-creation,Builtin,3,3673,0x13a4f00,3348,WeakSetConstructor
code-creation,Builtin,3,3678,0x13a5c20,203,WeakSetPrototypeHas
code-creation,Builtin,3,3683,0x13a5d00,240,WeakSetPrototypeAdd
code-creation,Builtin,3,3688,0x13a5e00,175,WeakSetPrototypeDelete
code-creation,Builtin,3,3693,0x13a5ec0,393,WeakCollectionDelete
code-creation,Builtin,3,3698,0x13a6060,846,WeakCollectionSet
code-creation,Builtin,3,3704,0x13a63c0,355,AsyncGeneratorResolve
code-creation,Builtin,3,3709,0x13a6540,137,AsyncGeneratorReject
code-creation,Builtin,3,3714,0x13a65e0,1236,AsyncGeneratorYield
code-creation,Builtin,3,3719,0x13a6ac0,1332,AsyncGeneratorReturn
code-creation,Builtin,3,3724,0x13a7000,384,AsyncGeneratorResumeNext
code-creation,Builtin,3,3729,0x13a71a0,12,AsyncGeneratorFunctionConstructor
code-creation,Builtin,3,3735,0x13a71c0,970,AsyncGeneratorPrototypeNext
code-creation,Builtin,3,3740,0x13a75a0,974,AsyncGeneratorPrototypeReturn
code-creation,Builtin,3,3746,0x13a7980,978,AsyncGeneratorPrototypeThrow
code-creation,Builtin,3,3751,0x13a7d60,1216,AsyncGeneratorAwaitCaught
code-creation,Builtin,3,3756,0x13a8240,1216,AsyncGeneratorAwaitUncaught
code-creation,Builtin,3,3761,0x13a8720,206,AsyncGeneratorAwaitResolveClosure
code-creation,Builtin,3,3767,0x13a8800,222,AsyncGeneratorAwaitRejectClosure
code-creation,Builtin,3,3772,0x13a88e0,206,AsyncGeneratorYieldResolveClosure
code-creation,Builtin,3,3778,0x13a89c0,206,AsyncGeneratorReturnClosedResolveClosure
code-creation,Builtin,3,3784,0x13a8aa0,202,AsyncGeneratorReturnClosedRejectClosure
code-creation,Builtin,3,3789,0x13a8b80,222,AsyncGeneratorReturnResolveClosure
code-creation,Builtin,3,3795,0x13a8c60,1432,AsyncFromSyncIteratorPrototypeNext
code-creation,Builtin,3,3800,0x13a9200,1516,AsyncFromSyncIteratorPrototypeThrow
code-creation,Builtin,3,3806,0x13a9800,1552,AsyncFromSyncIteratorPrototypeReturn
code-creation,Builtin,3,3811,0x13a9e20,102,AsyncIteratorValueUnwrap
code-creation,Builtin,3,3817,0x13a9ea0,217,CEntry_Return1_DontSaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,3823,0x13a9f80,217,CEntry_Return1_DontSaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,3829,0x13aa060,200,CEntry_Return1_DontSaveFPRegs_ArgvInRegister_NoBuiltinExit
code-creation,Builtin,3,3835,0x13aa140,394,CEntry_Return1_SaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,3843,0x13aa2e0,394,CEntry_Return1_SaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,3849,0x13aa480,217,CEntry_Return2_DontSaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,3855,0x13aa560,217,CEntry_Return2_DontSaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,3861,0x13aa640,200,CEntry_Return2_DontSaveFPRegs_ArgvInRegister_NoBuiltinExit
code-creation,Builtin,3,3867,0x13aa720,394,CEntry_Return2_SaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,3873,0x13aa8c0,394,CEntry_Return2_SaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,3879,0x13aaa60,1,DirectCEntry
code-creation,Builtin,3,3884,0x13aaa80,1168,StringAdd_CheckNone
code-creation,Builtin,3,3889,0x13aaf20,2651,SubString
code-creation,Builtin,3,3894,0x13ab980,14,StackCheck
code-creation,Builtin,3,3899,0x13ab9a0,82,DoubleToI
code-creation,Builtin,3,3903,0x13aba00,2704,GetProperty
code-creation,Builtin,3,3908,0x13ac4a0,2934,GetPropertyWithReceiver
code-creation,Builtin,3,3914,0x13ad020,16126,SetProperty
code-creation,Builtin,3,3919,0x13b0f20,13874,SetPropertyInLiteral
code-creation,Builtin,3,3924,0x13b4560,5,MemCopyUint8Uint8
code-creation,Builtin,3,3929,0x13b4580,5,MemMove
code-creation,Builtin,3,3933,0x13b45a0,12,IsTraceCategoryEnabled
code-creation,Builtin,3,3938,0x13b45c0,12,Trace
code-creation,Builtin,3,3943,0x13b45e0,12,FinalizationGroupCleanupIteratorNext
code-creation,Builtin,3,3949,0x13b4600,12,FinalizationGroupCleanupSome
code-creation,Builtin,3,3954,0x13b4620,12,FinalizationGroupConstructor
code-creation,Builtin,3,3960,0x13b4640,12,FinalizationGroupRegister
code-creation,Builtin,3,3965,0x13b4660,12,FinalizationGroupUnregister
code-creation,Builtin,3,3970,0x13b4680,12,WeakRefConstructor
code-creation,Builtin,3,3975,0x13b46a0,12,WeakRefDeref
code-creation,Builtin,3,3980,0x13b46c0,520,AsyncModuleEvaluate
code-creation,Builtin,3,3985,0x13b48e0,12,CallAsyncModuleFulfilled
code-creation,Builtin,3,3990,0x13b4900,12,CallAsyncModuleRejected
code-creation,Builtin,3,3996,0x13b4920,6160,ArrayPrototypeCopyWithin
code-creation,Builtin,3,4001,0x13b6140,214,ArrayEveryLoopEagerDeoptContinuation
code-creation,Builtin,3,4006,0x13b6220,615,ArrayEveryLoopLazyDeoptContinuation
code-creation,Builtin,3,4012,0x13b64a0,3400,ArrayEveryLoopContinuation
code-creation,Builtin,3,4017,0x13b7200,1514,ArrayEvery
code-creation,Builtin,3,4022,0x13b7800,274,ArrayFilterLoopEagerDeoptContinuation
code-creation,Builtin,3,4027,0x13b7920,961,ArrayFilterLoopLazyDeoptContinuation
code-creation,Builtin,3,4033,0x13b7d00,3848,ArrayFilterLoopContinuation
code-creation,Builtin,3,4038,0x13b8c20,4516,ArrayFilter
code-creation,Builtin,3,4043,0x13b9de0,206,ArrayFindLoopEagerDeoptContinuation
code-creation,Builtin,3,4049,0x13b9ec0,53,ArrayFindLoopLazyDeoptContinuation
code-creation,Builtin,3,4054,0x13b9f00,318,ArrayFindLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,4060,0x13ba040,598,ArrayFindLoopContinuation
code-creation,Builtin,3,4065,0x13ba2a0,1506,ArrayPrototypeFind
code-creation,Builtin,3,4070,0x13ba8a0,206,ArrayFindIndexLoopEagerDeoptContinuation
code-creation,Builtin,3,4076,0x13ba980,53,ArrayFindIndexLoopLazyDeoptContinuation
code-creation,Builtin,3,4082,0x13ba9c0,318,ArrayFindIndexLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,4088,0x13bab00,598,ArrayFindIndexLoopContinuation
code-creation,Builtin,3,4093,0x13bad60,1514,ArrayPrototypeFindIndex
code-creation,Builtin,3,4098,0x13bb360,214,ArrayForEachLoopEagerDeoptContinuation
code-creation,Builtin,3,4104,0x13bb440,214,ArrayForEachLoopLazyDeoptContinuation
code-creation,Builtin,3,4110,0x13bb520,3320,ArrayForEachLoopContinuation
code-creation,Builtin,3,4115,0x13bc220,1366,ArrayForEach
code-creation,Builtin,3,4120,0x13bc780,4096,ArrayFrom
code-creation,Builtin,3,4124,0x13bd7a0,166,ArrayIsArray
code-creation,Builtin,3,4129,0x13bd860,446,LoadJoinElement_DictionaryElements_0
code-creation,Builtin,3,4135,0x13bda20,44,LoadJoinElement_FastSmiOrObjectElements_0
code-creation,Builtin,3,4140,0x13bda60,161,LoadJoinElement_FastDoubleElements_0
